Source,Target
1805,15250
1805,8526
1805,1961
1805,226
1805,8866
1805,3786
3076,5935
3076,12767
3076,15250
3076,8526
3076,1961
3076,226
3076,8866
3076,3786
5935,12767
5935,15250
5935,8526
5935,1961
5935,226
5935,8866
5935,3786
12767,15250
12767,8526
12767,1961
12767,226
12767,8866
12767,3786
15250,8526
15250,1961
15250,226
15250,8866
15250,3786
8526,1961
8526,226
8526,8866
8526,3786
1961,226
1961,8866
1961,3786
226,8866
226,3786
8866,3786
9636,13705
9636,16226
9636,8657
13705,16226
13705,8657
16226,8657
18823,6616
18823,16109
18823,22298
18823,21996
6616,16109
6616,22298
6616,21996
16109,22298
16109,21996
22298,21996
117,987
117,205
117,469
117,470
987,205
987,469
987,470
205,469
205,470
469,470
3327,4282
12428,9610
12428,10585
9610,10585
18451,3315
18451,304
3315,304
2509,7608
4031,2509
4031,1829
4031,10450
4031,5554
4031,5554
4031,5802
4031,5801
2509,1829
2509,10450
2509,5554
2509,5554
2509,5802
2509,5801
1829,10450
1829,5554
1829,5554
1829,5802
1829,5801
10450,5554
10450,5554
10450,5802
10450,5801
5554,5554
5554,5802
5554,5801
5554,5802
5554,5801
5802,5801
6262,304
4757,5249
4757,6559
4757,1334
5249,6559
5249,1334
6559,1334
3442,6559
8173,16109
714,5665
714,3558
714,194
714,304
5665,3558
5665,194
5665,304
3558,194
3558,304
194,304
5638,2398
5638,2112
5638,304
5638,9610
2398,2112
2398,304
2398,9610
2112,304
2112,9610
304,9610
21443,9910
21443,4765
21443,5308
21443,9910
21443,21443
21443,5308
21443,4765
9910,4765
9910,5308
9910,9910
9910,21443
9910,5308
9910,4765
4765,5308
4765,9910
4765,21443
4765,5308
4765,4765
5308,9910
5308,21443
5308,5308
5308,4765
9910,21443
9910,5308
9910,4765
21443,5308
21443,4765
5308,4765
1334,6512
1334,3991
1334,6559
6512,3991
6512,6559
3991,6559
750,525
750,315
750,326
750,167
750,2190
750,315
750,3250
750,1074
750,1074
525,315
525,326
525,167
525,2190
525,315
525,3250
525,1074
525,1074
315,326
315,167
315,2190
315,315
315,3250
315,1074
315,1074
326,167
326,2190
326,315
326,3250
326,1074
326,1074
167,2190
167,315
167,3250
167,1074
167,1074
2190,315
2190,3250
2190,1074
2190,1074
315,3250
315,1074
315,1074
3250,1074
3250,1074
1074,1074
2951,215
1334,2509
2914,7132
2914,9664
2914,7132
7132,9664
7132,7132
9664,7132
304,16226
304,875
304,2390
16226,875
16226,2390
875,2390
6758,6830
6758,6361
6830,6361
2654,8502
2654,3526
2654,2369
2654,6190
2654,6582
2654,10004
2654,3077
2654,6821
2654,3230
2654,15685
2654,10952
2654,5929
2654,6319
2654,1637
2654,10732
2654,17240
2654,14772
2654,4812
2654,8173
2654,3450
2654,6415
2654,5665
2654,1629
2654,11118
2654,10989
2654,3442
8502,3526
8502,2369
8502,6190
8502,6582
8502,10004
8502,3077
8502,6821
8502,3230
8502,15685
8502,10952
8502,5929
8502,6319
8502,1637
8502,10732
8502,17240
8502,14772
8502,4812
8502,8173
8502,3450
8502,6415
8502,5665
8502,1629
8502,11118
8502,10989
8502,3442
3526,2369
3526,6190
3526,6582
3526,10004
3526,3077
3526,6821
3526,3230
3526,15685
3526,10952
3526,5929
3526,6319
3526,1637
3526,10732
3526,17240
3526,14772
3526,4812
3526,8173
3526,3450
3526,6415
3526,5665
3526,1629
3526,11118
3526,10989
3526,3442
2369,6190
2369,6582
2369,10004
2369,3077
2369,6821
2369,3230
2369,15685
2369,10952
2369,5929
2369,6319
2369,1637
2369,10732
2369,17240
2369,14772
2369,4812
2369,8173
2369,3450
2369,6415
2369,5665
2369,1629
2369,11118
2369,10989
2369,3442
6190,6582
6190,10004
6190,3077
6190,6821
6190,3230
6190,15685
6190,10952
6190,5929
6190,6319
6190,1637
6190,10732
6190,17240
6190,14772
6190,4812
6190,8173
6190,3450
6190,6415
6190,5665
6190,1629
6190,11118
6190,10989
6190,3442
6582,10004
6582,3077
6582,6821
6582,3230
6582,15685
6582,10952
6582,5929
6582,6319
6582,1637
6582,10732
6582,17240
6582,14772
6582,4812
6582,8173
6582,3450
6582,6415
6582,5665
6582,1629
6582,11118
6582,10989
6582,3442
10004,3077
10004,6821
10004,3230
10004,15685
10004,10952
10004,5929
10004,6319
10004,1637
10004,10732
10004,17240
10004,14772
10004,4812
10004,8173
10004,3450
10004,6415
10004,5665
10004,1629
10004,11118
10004,10989
10004,3442
3077,6821
3077,3230
3077,15685
3077,10952
3077,5929
3077,6319
3077,1637
3077,10732
3077,17240
3077,14772
3077,4812
3077,8173
3077,3450
3077,6415
3077,5665
3077,1629
3077,11118
3077,10989
3077,3442
6821,3230
6821,15685
6821,10952
6821,5929
6821,6319
6821,1637
6821,10732
6821,17240
6821,14772
6821,4812
6821,8173
6821,3450
6821,6415
6821,5665
6821,1629
6821,11118
6821,10989
6821,3442
3230,15685
3230,10952
3230,5929
3230,6319
3230,1637
3230,10732
3230,17240
3230,14772
3230,4812
3230,8173
3230,3450
3230,6415
3230,5665
3230,1629
3230,11118
3230,10989
3230,3442
15685,10952
15685,5929
15685,6319
15685,1637
15685,10732
15685,17240
15685,14772
15685,4812
15685,8173
15685,3450
15685,6415
15685,5665
15685,1629
15685,11118
15685,10989
15685,3442
10952,5929
10952,6319
10952,1637
10952,10732
10952,17240
10952,14772
10952,4812
10952,8173
10952,3450
10952,6415
10952,5665
10952,1629
10952,11118
10952,10989
10952,3442
5929,6319
5929,1637
5929,10732
5929,17240
5929,14772
5929,4812
5929,8173
5929,3450
5929,6415
5929,5665
5929,1629
5929,11118
5929,10989
5929,3442
6319,1637
6319,10732
6319,17240
6319,14772
6319,4812
6319,8173
6319,3450
6319,6415
6319,5665
6319,1629
6319,11118
6319,10989
6319,3442
1637,10732
1637,17240
1637,14772
1637,4812
1637,8173
1637,3450
1637,6415
1637,5665
1637,1629
1637,11118
1637,10989
1637,3442
10732,17240
10732,14772
10732,4812
10732,8173
10732,3450
10732,6415
10732,5665
10732,1629
10732,11118
10732,10989
10732,3442
17240,14772
17240,4812
17240,8173
17240,3450
17240,6415
17240,5665
17240,1629
17240,11118
17240,10989
17240,3442
14772,4812
14772,8173
14772,3450
14772,6415
14772,5665
14772,1629
14772,11118
14772,10989
14772,3442
4812,8173
4812,3450
4812,6415
4812,5665
4812,1629
4812,11118
4812,10989
4812,3442
8173,3450
8173,6415
8173,5665
8173,1629
8173,11118
8173,10989
8173,3442
3450,6415
3450,5665
3450,1629
3450,11118
3450,10989
3450,3442
6415,5665
6415,1629
6415,11118
6415,10989
6415,3442
5665,1629
5665,11118
5665,10989
5665,3442
1629,11118
1629,10989
1629,3442
11118,10989
11118,3442
10989,3442
9190,10322
9190,7608
9190,6262
10322,7608
10322,6262
7608,6262
1014,12064
1014,2509
1014,5638
1014,8644
1014,9599
12064,2509
12064,5638
12064,8644
12064,9599
2509,5638
2509,8644
2509,9599
5638,8644
5638,9599
8644,9599
11832,1201
11832,11138
11832,20524
11832,6758
11832,16226
11832,12224
1201,11138
1201,20524
1201,6758
1201,16226
1201,12224
11138,20524
11138,6758
11138,16226
11138,12224
20524,6758
20524,16226
20524,12224
6758,16226
6758,12224
16226,12224
15209,4369
15209,2509
15209,6249
15209,6262
4369,2509
4369,6249
4369,6262
2509,6249
2509,6262
6249,6262
8173,6262
8173,7366
8173,7608
8173,1637
6262,7366
6262,7608
6262,1637
7366,7608
7366,1637
7608,1637
16226,12428
304,16226
7608,5056
6249,6262
2559,2509
2559,5596
2509,5596
1334,3327
22269,14823
22269,22254
22269,7224
14823,22254
14823,7224
22254,7224
7660,7608
7660,19355
7660,4369
7660,7563
7660,8657
7660,6423
7608,19355
7608,4369
7608,7563
7608,8657
7608,6423
19355,4369
19355,7563
19355,8657
19355,6423
4369,7563
4369,8657
4369,6423
7563,8657
7563,6423
8657,6423
8026,7132
8026,2652
8026,2652
7132,2652
7132,2652
2652,2652
857,857
857,2951
857,2509
857,857
857,4342
2951,2509
2951,857
2951,4342
2509,857
2509,4342
857,4342
3327,7608
19355,2951
10450,6830
9895,6830
9895,6512
6830,6512
3272,2559
3272,2509
2559,2509
2654,8173
2654,6312
8173,6312
3442,6559
2509,1334
6262,13638
6262,304
13638,304
6830,6457
6830,2509
6830,7608
6457,2509
6457,7608
2509,7608
7608,857
22254,2559
3987,8173
3987,7608
8173,7608
6616,6758
2951,6616
6830,6758
4281,6758
4281,2007
4281,7102
6758,2007
6758,7102
2007,7102
2559,2509
2559,18962
2509,18962
12428,6262
2821,7366
2821,4701
2821,304
2821,2114
2821,2007
2821,4281
7366,4701
7366,304
7366,2114
7366,2007
7366,4281
4701,304
4701,2114
4701,2007
4701,4281
304,2114
304,2007
304,4281
2114,2007
2114,4281
2007,4281
1829,10322
1829,5047
1829,9471
1829,10676
1829,10516
1829,2559
1829,2509
1829,7366
1829,1867
10322,5047
10322,9471
10322,10676
10322,10516
10322,2559
10322,2509
10322,7366
10322,1867
5047,9471
5047,10676
5047,10516
5047,2559
5047,2509
5047,7366
5047,1867
9471,10676
9471,10516
9471,2559
9471,2509
9471,7366
9471,1867
10676,10516
10676,2559
10676,2509
10676,7366
10676,1867
10516,2559
10516,2509
10516,7366
10516,1867
2559,2509
2559,7366
2559,1867
2509,7366
2509,1867
7366,1867
3265,3264
9630,6262
9630,8173
9630,304
6262,8173
6262,304
8173,304
1334,857
6512,8458
6512,8676
6512,9636
8458,8676
8458,9636
8676,9636
8173,3442
8173,2114
8173,8132
3442,2114
3442,8132
2114,8132
6558,7608
6262,4929
6262,2007
6262,6349
6262,7608
4929,2007
4929,6349
4929,7608
2007,6349
2007,7608
6349,7608
22244,6616
2007,2509
2007,857
2007,851
2509,857
2509,851
857,851
11668,329
11668,2509
11668,7608
11668,854
11668,2034
329,2509
329,7608
329,854
329,2034
2509,7608
2509,854
2509,2034
7608,854
7608,2034
854,2034
857,855
857,4757
855,4757
18921,1385
18921,2951
18921,2509
18921,857
18921,215
18921,290
1385,2951
1385,2509
1385,857
1385,215
1385,290
2951,2509
2951,857
2951,215
2951,290
2509,857
2509,215
2509,290
857,215
857,290
215,290
855,4524
855,7608
855,10499
855,6330
855,6262
855,2509
4524,7608
4524,10499
4524,6330
4524,6262
4524,2509
7608,10499
7608,6330
7608,6262
7608,2509
10499,6330
10499,6262
10499,2509
6330,6262
6330,2509
6262,2509
6312,8173
13946,13728
13946,15400
13946,3442
13728,15400
13728,3442
15400,3442
4725,7608
4725,7660
7608,7660
10322,16226
10322,2406
16226,2406
2509,304
2406,2509
2827,6859
18695,3646
18695,3547
18695,21478
18695,18700
18695,16226
18695,9910
18695,6249
3646,3547
3646,21478
3646,18700
3646,16226
3646,9910
3646,6249
3547,21478
3547,18700
3547,16226
3547,9910
3547,6249
21478,18700
21478,16226
21478,9910
21478,6249
18700,16226
18700,9910
18700,6249
16226,9910
16226,6249
9910,6249
6312,6457
6413,6559
6413,682
6559,682
4733,6758
4733,2509
4733,1486
6758,2509
6758,1486
2509,1486
2398,6249
2398,6262
2398,5978
6249,6262
6249,5978
6262,5978
7660,15830
7660,14301
7660,7608
7660,2112
15830,14301
15830,7608
15830,2112
14301,7608
14301,2112
7608,2112
9636,6758
9636,3327
6758,3327
13666,304
13666,13736
13666,6262
13666,9895
13666,9416
304,13736
304,6262
304,9895
304,9416
13736,6262
13736,9895
13736,9416
6262,9895
6262,9416
9895,9416
45,2827
45,2821
45,3449
45,3449
2827,2821
2827,3449
2827,3449
2821,3449
2821,3449
3449,3449
304,2509
6144,9636
6144,857
6144,5927
6144,8424
6144,9735
6144,9446
6144,11060
6144,7563
6144,6559
6144,673
6144,9098
6144,857
6144,9403
6144,10897
6144,12667
9636,857
9636,5927
9636,8424
9636,9735
9636,9446
9636,11060
9636,7563
9636,6559
9636,673
9636,9098
9636,857
9636,9403
9636,10897
9636,12667
857,5927
857,8424
857,9735
857,9446
857,11060
857,7563
857,6559
857,673
857,9098
857,857
857,9403
857,10897
857,12667
5927,8424
5927,9735
5927,9446
5927,11060
5927,7563
5927,6559
5927,673
5927,9098
5927,857
5927,9403
5927,10897
5927,12667
8424,9735
8424,9446
8424,11060
8424,7563
8424,6559
8424,673
8424,9098
8424,857
8424,9403
8424,10897
8424,12667
9735,9446
9735,11060
9735,7563
9735,6559
9735,673
9735,9098
9735,857
9735,9403
9735,10897
9735,12667
9446,11060
9446,7563
9446,6559
9446,673
9446,9098
9446,857
9446,9403
9446,10897
9446,12667
11060,7563
11060,6559
11060,673
11060,9098
11060,857
11060,9403
11060,10897
11060,12667
7563,6559
7563,673
7563,9098
7563,857
7563,9403
7563,10897
7563,12667
6559,673
6559,9098
6559,857
6559,9403
6559,10897
6559,12667
673,9098
673,857
673,9403
673,10897
673,12667
9098,857
9098,9403
9098,10897
9098,12667
857,9403
857,10897
857,12667
9403,10897
9403,12667
10897,12667
14843,7608
14843,4031
14843,2509
14843,5554
7608,4031
7608,2509
7608,5554
4031,2509
4031,5554
2509,5554
6249,6262
2509,4199
2509,4752
4199,4752
2559,2509
6262,304
6262,4725
304,4725
14301,304
14301,2509
304,2509
315,1334
315,851
1334,851
2007,6262
2007,6249
2007,2398
2007,1562
2007,7545
2007,1938
6262,6249
6262,2398
6262,1562
6262,7545
6262,1938
6249,2398
6249,1562
6249,7545
6249,1938
2398,1562
2398,7545
2398,1938
1562,7545
1562,1938
7545,1938
348,329
348,2559
348,2509
329,2559
329,2509
2559,2509
469,5757
469,469
469,6262
469,3356
469,304
469,3307
469,9660
469,5665
5757,469
5757,6262
5757,3356
5757,304
5757,3307
5757,9660
5757,5665
469,6262
469,3356
469,304
469,3307
469,9660
469,5665
6262,3356
6262,304
6262,3307
6262,9660
6262,5665
3356,304
3356,3307
3356,9660
3356,5665
304,3307
304,9660
304,5665
3307,9660
3307,5665
9660,5665
2406,3449
2559,2509
4369,6616
4369,6312
6616,6312
304,3288
304,2509
3288,2509
6266,2509
6266,5518
6266,17958
2509,5518
2509,17958
5518,17958
6616,2559
7608,2509
7608,6854
2509,6854
1334,469
1334,1334
1334,3442
469,1334
469,3442
1334,3442
21724,7366
21724,18931
21724,6731
21724,9599
21724,9630
7366,18931
7366,6731
7366,9599
7366,9630
18931,6731
18931,9599
18931,9630
6731,9599
6731,9630
9599,9630
6758,6262
7608,2827
7608,5047
7608,1334
7608,329
5047,1334
5047,329
1334,329
2509,16226
2509,10450
16226,10450
6559,3587
6559,10253
6559,1562
3587,10253
3587,1562
10253,1562
304,4281
6758,6262
6758,9593
6262,9593
9446,9446
9446,9416
9446,192
9446,5554
9446,9416
9446,9416
9446,4030
9446,9416
9446,192
9446,5554
9446,9416
9446,9416
9446,4030
9416,192
9416,5554
9416,9416
9416,9416
9416,4030
192,5554
192,9416
192,9416
192,4030
5554,9416
5554,9416
5554,4030
9416,9416
9416,4030
9416,4030
6312,8173
2559,6512
2559,3327
2559,1899
2559,6721
2559,548
6512,3327
6512,1899
6512,6721
6512,548
3327,1899
3327,6721
3327,548
1899,6721
1899,548
6721,548
9599,8173
9599,8173
9599,2112
8173,8173
8173,2112
8173,2112
8173,16226
304,6262
16226,10450
5627,5047
5627,8268
5627,3239
5627,8213
5627,6464
5627,5594
5627,2654
5627,3108
5627,304
5047,8268
5047,3239
5047,8213
5047,6464
5047,5594
5047,2654
5047,3108
5047,304
8268,3239
8268,8213
8268,6464
8268,5594
8268,2654
8268,3108
8268,304
3239,8213
3239,6464
3239,5594
3239,2654
3239,3108
3239,304
8213,6464
8213,5594
8213,2654
8213,3108
8213,304
6464,5594
6464,2654
6464,3108
6464,304
5594,2654
5594,3108
5594,304
2654,3108
2654,304
3108,304
3587,5425
3587,304
3587,6558
3587,7660
3587,2951
3587,6616
5425,304
5425,6558
5425,7660
5425,2951
5425,6616
304,6558
304,7660
304,2951
304,6616
6558,7660
6558,2951
6558,6616
7660,2951
7660,6616
2951,6616
2509,6616
20516,7608
20516,2821
7608,2821
1484,3587
1484,13908
3587,13908
1334,215
1334,8173
215,8173
5638,7102
5638,9599
5638,6262
7102,9599
7102,6262
9599,6262
8173,16226
8173,12428
8173,6616
8173,2631
16226,12428
16226,6616
16226,2631
12428,6616
12428,2631
6616,2631
7608,2509
7608,20516
7608,10322
20516,10322
6413,6559
6413,6558
6559,6558
1805,2894
1805,3442
2894,3442
329,2559
329,7660
329,2509
2559,7660
2559,2509
7660,2509
2509,9610
2509,7522
9610,7522
6330,4811
6330,2246
6330,3442
6330,3442
6330,3442
4811,2246
4811,3442
4811,3442
4811,3442
2246,3442
2246,3442
2246,3442
3442,3442
3442,3442
3442,3442
3924,7462
3924,3786
3924,6842
3924,15584
3924,10993
3924,13946
3924,15441
3924,16023
3924,15737
3924,15794
3924,15425
3924,21846
3924,12428
3924,10572
3924,15592
3924,6103
3924,8031
3924,9488
3924,14644
3924,9419
3924,6084
3924,4882
3924,6228
3924,7055
7462,3786
7462,6842
7462,15584
7462,10993
7462,13946
7462,15441
7462,16023
7462,15737
7462,15794
7462,15425
7462,21846
7462,12428
7462,10572
7462,15592
7462,6103
7462,8031
7462,9488
7462,14644
7462,9419
7462,6084
7462,4882
7462,6228
7462,7055
3786,6842
3786,15584
3786,10993
3786,13946
3786,15441
3786,16023
3786,15737
3786,15794
3786,15425
3786,21846
3786,12428
3786,10572
3786,15592
3786,6103
3786,8031
3786,9488
3786,14644
3786,9419
3786,6084
3786,4882
3786,6228
3786,7055
6842,15584
6842,10993
6842,13946
6842,15441
6842,16023
6842,15737
6842,15794
6842,15425
6842,21846
6842,12428
6842,10572
6842,15592
6842,6103
6842,8031
6842,9488
6842,14644
6842,9419
6842,6084
6842,4882
6842,6228
6842,7055
15584,10993
15584,13946
15584,15441
15584,16023
15584,15737
15584,15794
15584,15425
15584,21846
15584,12428
15584,10572
15584,15592
15584,6103
15584,8031
15584,9488
15584,14644
15584,9419
15584,6084
15584,4882
15584,6228
15584,7055
10993,13946
10993,15441
10993,16023
10993,15737
10993,15794
10993,15425
10993,21846
10993,12428
10993,10572
10993,15592
10993,6103
10993,8031
10993,9488
10993,14644
10993,9419
10993,6084
10993,4882
10993,6228
10993,7055
13946,15441
13946,16023
13946,15737
13946,15794
13946,15425
13946,21846
13946,12428
13946,10572
13946,15592
13946,6103
13946,8031
13946,9488
13946,14644
13946,9419
13946,6084
13946,4882
13946,6228
13946,7055
15441,16023
15441,15737
15441,15794
15441,15425
15441,21846
15441,12428
15441,10572
15441,15592
15441,6103
15441,8031
15441,9488
15441,14644
15441,9419
15441,6084
15441,4882
15441,6228
15441,7055
16023,15737
16023,15794
16023,15425
16023,21846
16023,12428
16023,10572
16023,15592
16023,6103
16023,8031
16023,9488
16023,14644
16023,9419
16023,6084
16023,4882
16023,6228
16023,7055
15737,15794
15737,15425
